frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_z,three_x
2002,93,246.19,214.02,314.48,309.83,0.708,0,280.33,309.83,-3.7681,4.2326
2002,87,181.24,206.28,228.07,272.22,0.634,0,204.65,272.22,-3.9612,2.7649
2002,111,726.89,109.66,754.56,172.97,0.574,0,740.72,172.97,5.4255,7.0509
2003,14,151.45,153.97,196.15,234.56,0.785,0,173.80,234.56,-3.8160,1.2696
2003,93,245.95,213.71,314.33,309.84,0.703,0,280.14,309.84,-3.7694,4.2311
2003,87,181.03,206.30,228.25,272.83,0.633,0,204.64,272.83,-3.9671,2.7807
2003,111,726.98,109.81,754.62,173.01,0.586,0,740.80,173.01,5.4226,7.0531
2004,14,151.53,153.98,195.92,234.61,0.783,0,173.73,234.61,-3.8173,1.2708
2004,93,245.96,213.46,314.31,309.75,0.696,0,280.13,309.75,-3.7688,4.2295
2004,87,180.86,206.39,228.63,273.84,0.626,0,204.75,273.84,-3.9759,2.8080
2004,111,726.84,109.98,754.41,172.79,0.611,0,740.62,172.79,5.4393,7.0463
2005,14,151.69,153.96,195.84,234.71,0.787,0,173.76,234.71,-3.8181,1.2750
2005,93,246.09,213.48,314.25,309.60,0.699,0,280.17,309.60,-3.7671,4.2272
2005,87,180.83,206.44,228.76,274.24,0.628,0,204.80,274.24,-3.9793,2.8188
2005,111,726.43,110.06,754.13,172.80,0.620,0,740.28,172.80,5.4334,7.0402
2006,14,151.79,153.98,195.71,234.82,0.779,0,173.75,234.82,-3.8195,1.2789
2006,93,246.23,213.62,314.18,309.54,0.697,0,280.21,309.54,-3.7663,4.2264
2006,87,180.87,206.48,228.79,274.40,0.625,0,204.83,274.40,-3.9805,2.8231
2006,111,726.24,110.21,754.11,172.85,0.614,0,740.18,172.85,5.4275,7.0392
2007,14,151.73,153.98,195.44,234.96,0.778,0,173.59,234.96,-3.8227,1.2824
2007,93,245.97,213.12,314.21,309.74,0.650,0,280.09,309.74,-3.7689,4.2290
2007,87,181.48,206.31,228.17,272.34,0.652,0,204.83,272.34,-3.9611,2.7697
2007,111,726.43,110.42,754.32,172.45,0.647,0,740.38,172.45,5.4656,7.0364
2008,14,151.69,153.99,195.18,235.00,0.780,0,173.44,235.00,-3.8245,1.2825
2008,93,246.03,213.12,314.15,309.84,0.654,0,280.09,309.84,-3.7698,4.2308
2008,87,181.71,206.29,228.03,271.77,0.654,0,204.87,271.77,-3.9552,2.7550
2008,111,726.50,110.62,754.57,172.39,0.660,0,740.53,172.39,5.4742,7.0380
2009,14,151.70,153.98,194.97,235.00,0.777,0,173.33,235.00,-3.8255,1.2815
2009,93,246.10,213.08,314.17,309.93,0.662,0,280.13,309.93,-3.7703,4.2326
2009,87,181.99,206.23,227.80,270.79,0.659,0,204.90,270.79,-3.9455,2.7293
2009,111,726.61,110.73,754.87,172.40,0.658,0,740.74,172.40,5.4765,7.0419
2010,14,151.81,153.99,194.68,234.65,0.787,0,173.25,234.65,-3.8221,1.2672
2010,93,246.15,213.39,313.95,309.98,0.691,0,280.05,309.98,-3.7713,4.2329
2010,87,182.08,206.28,227.72,270.44,0.660,0,204.90,270.44,-3.9422,2.7202
2010,111,726.60,110.78,755.06,172.51,0.660,0,740.83,172.51,5.4681,7.0453
2011,14,151.88,153.98,194.46,234.43,0.786,0,173.17,234.43,-3.8202,1.2582
2011,93,246.28,213.47,313.97,310.01,0.687,0,280.12,310.01,-3.7711,4.2339
2011,87,182.14,206.25,227.74,270.15,0.661,0,204.94,270.15,-3.9390,2.7127
2011,111,726.49,110.79,755.16,172.57,0.659,0,740.82,172.57,5.4624,7.0462
2012,14,151.93,154.04,194.29,234.40,0.791,0,173.11,234.40,-3.8204,1.2564
2012,93,246.53,214.36,313.62,310.08,0.684,0,280.07,310.08,-3.7721,4.2348
2012,87,182.12,206.23,227.83,270.10,0.658,0,204.98,270.10,-3.9383,2.7119
2012,111,726.52,110.80,755.33,172.61,0.659,0,740.92,172.61,5.4609,7.0486
2013,14,151.99,154.09,194.14,234.41,0.791,0,173.06,234.41,-3.8209,1.2563
2013,93,246.64,215.17,313.29,310.24,0.693,0,279.96,310.24,-3.7743,4.2368
2013,87,181.95,206.36,227.78,270.34,0.674,0,204.87,270.34,-3.9414,2.7171
2013,111,726.56,110.80,755.48,172.60,0.661,0,741.02,172.60,5.4628,7.0503
2014,14,152.02,154.10,194.00,234.41,0.797,0,173.01,234.41,-3.8214,1.2555
2014,93,246.69,215.72,312.97,310.27,0.696,0,279.83,310.27,-3.7755,4.2362
2014,87,182.04,206.29,227.46,269.52,0.680,0,204.75,269.52,-3.9343,2.6940
2014,111,726.45,110.79,755.48,172.57,0.669,0,740.96,172.57,5.4651,7.0486
2015,14,152.12,154.12,193.88,234.30,0.784,0,173.00,234.30,-3.8202,1.2514
2015,93,246.88,215.95,313.09,310.33,0.678,0,279.98,310.33,-3.7749,4.2385
2015,87,182.08,206.42,227.53,269.55,0.694,0,204.80,269.55,-3.9342,2.6955
2015,111,726.32,110.78,755.44,172.42,0.667,0,740.88,172.42,5.4769,7.0447
2016,14,152.12,154.17,193.79,234.41,0.779,0,172.95,234.41,-3.8219,1.2551
2016,93,247.00,216.33,313.09,310.39,0.687,0,280.04,310.39,-3.7751,4.2400
2016,87,182.28,206.45,227.85,269.55,0.683,0,205.06,269.55,-3.9322,2.6980
2016,111,726.20,110.78,755.47,172.42,0.663,0,740.83,172.42,5.4761,7.0439
2017,14,152.12,154.19,193.68,234.48,0.779,0,172.90,234.48,-3.8232,1.2571
2017,93,247.09,216.54,313.16,310.40,0.684,0,280.13,310.40,-3.7746,4.2409
2017,87,182.35,206.50,227.97,269.46,0.682,0,205.16,269.46,-3.9306,2.6964
2017,111,726.11,110.77,755.52,172.45,0.662,0,740.81,172.45,5.4729,7.0441
2018,14,152.12,154.17,193.56,234.48,0.782,0,172.84,234.48,-3.8237,1.2564
2018,93,247.06,216.41,313.26,310.33,0.689,0,280.16,310.33,-3.7738,4.2400
2018,87,182.40,206.56,228.01,269.30,0.690,0,205.20,269.30,-3.9286,2.6924
2018,111,725.66,110.76,755.25,172.36,0.661,0,740.45,172.36,5.4753,7.0361
2019,14,152.18,154.17,193.51,234.46,0.779,0,172.84,234.46,-3.8235,1.2558
2019,93,246.79,216.43,312.91,310.30,0.684,0,279.85,310.30,-3.7755,4.2368
2019,87,182.66,206.59,228.48,269.31,0.695,0,205.57,269.31,-3.9259,2.6961
2019,111,725.22,110.75,755.04,172.29,0.676,0,740.13,172.29,5.4758,7.0293
2020,14,152.21,154.17,193.43,234.45,0.780,0,172.82,234.45,-3.8236,1.2551
2020,93,246.68,215.94,313.06,310.24,0.682,0,279.87,310.24,-3.7749,4.2360
2020,87,182.46,206.59,229.05,270.18,0.685,0,205.75,270.18,-3.9331,2.7212
2020,111,725.01,110.75,755.03,172.25,0.674,0,740.02,172.25,5.4777,7.0266
2021,14,152.24,154.17,193.34,234.38,0.781,0,172.79,234.38,-3.8230,1.2522
2021,93,247.46,217.34,312.26,309.43,0.694,0,279.86,309.43,-3.7677,4.2217
2021,87,182.91,206.50,230.68,271.20,0.669,0,206.80,271.20,-3.9349,2.7579
2021,111,725.00,110.74,755.24,172.38,0.664,0,740.12,172.38,5.4680,7.0305
2022,14,152.33,154.22,193.30,234.34,0.780,0,172.82,234.34,-3.8223,1.2507
2022,93,247.61,217.83,312.17,309.61,0.696,0,279.89,309.61,-3.7691,4.2251
2022,87,183.14,206.65,230.83,270.78,0.657,0,206.99,270.78,-3.9293,2.7484
2022,111,724.93,110.73,755.30,172.32,0.664,0,740.11,172.32,5.4736,7.0294
2023,14,152.35,154.25,193.27,234.37,0.781,0,172.81,234.37,-3.8227,1.2520
2023,93,247.27,216.83,312.90,310.06,0.674,0,280.08,310.06,-3.7718,4.2346
2023,87,183.28,206.80,230.85,270.31,0.668,0,207.06,270.31,-3.9242,2.7368
2023,111,724.81,110.69,755.31,172.30,0.667,0,740.06,172.30,5.4741,7.0282
2024,14,152.49,154.26,193.29,234.26,0.783,0,172.89,234.26,-3.8206,1.2484
2024,93,247.21,216.41,313.23,310.16,0.668,0,280.22,310.16,-3.7718,4.2374
2024,87,182.92,206.77,230.98,270.58,0.643,0,206.95,270.58,-3.9277,2.7429
2024,111,724.66,110.62,755.32,172.34,0.676,0,739.99,172.34,5.4692,7.0276
2025,14,152.56,154.25,193.30,234.19,0.782,0,172.93,234.19,-3.8195,1.2465
2025,93,247.20,216.45,313.30,310.25,0.676,0,280.25,310.25,-3.7724,4.2392
2025,87,183.34,206.80,233.57,272.90,0.513,0,208.46,272.90,-3.9386,2.8175
2025,111,724.50,110.46,755.32,172.43,0.672,0,739.91,172.43,5.4604,7.0276
2026,14,152.62,154.24,193.30,234.13,0.781,0,172.96,234.13,-3.8185,1.2444
2026,93,248.07,217.65,312.79,309.54,0.707,0,280.43,309.54,-3.7648,4.2281
2026,87,182.86,206.89,237.31,278.36,0.526,0,210.08,278.36,-3.9779,2.9707
2026,111,724.46,110.32,755.34,172.44,0.662,0,739.90,172.44,5.4592,7.0275
2027,14,152.65,154.28,193.25,234.09,0.776,0,172.95,234.09,-3.8181,1.2428
2027,93,247.84,217.92,312.87,310.24,0.725,0,280.36,310.24,-3.7717,4.2400
2027,87,184.63,207.13,242.16,281.45,0.589,0,213.40,281.45,-3.9817,3.0758
2027,111,724.44,110.17,755.37,172.49,0.654,0,739.91,172.49,5.4547,7.0285
2028,14,152.71,154.32,193.26,234.10,0.773,0,172.98,234.10,-3.8179,1.2433
2028,93,247.73,217.44,313.18,310.06,0.700,0,280.45,310.06,-3.7694,4.2376
2028,87,184.01,207.05,244.08,284.24,0.677,0,214.05,284.24,-4.0021,3.1480
2028,111,724.42,110.09,755.31,172.44,0.653,0,739.86,172.44,5.4587,7.0269
2029,14,152.68,154.37,193.16,234.05,0.771,0,172.92,234.05,-3.8179,1.2410
2029,93,249.16,218.08,313.57,309.62,0.654,0,281.36,309.62,-3.7593,4.2372
2029,87,183.49,207.03,244.58,285.30,0.682,0,214.04,285.30,-4.0117,3.1727
2029,111,724.42,110.06,755.24,172.41,0.651,0,739.83,172.41,5.4606,7.0258
2030,14,152.65,154.42,193.12,234.10,0.765,0,172.89,234.10,-3.8187,1.2423
2030,93,248.68,218.27,313.10,310.13,0.656,0,280.89,310.13,-3.7670,4.2424
2030,87,184.35,207.24,246.13,286.00,0.644,0,215.24,286.00,-4.0091,3.1995
2030,111,724.43,110.00,755.19,172.42,0.635,0,739.81,172.42,5.4599,7.0256
2031,14,152.66,154.45,193.11,234.06,0.770,0,172.88,234.06,-3.8184,1.2411
2031,93,247.64,217.50,312.79,310.28,0.678,0,280.22,310.28,-3.7729,4.2395
2031,87,186.03,207.36,249.10,286.76,0.681,0,217.57,286.76,-3.9990,3.2374
2031,111,724.53,109.91,755.22,172.44,0.629,0,739.88,172.44,5.4585,7.0272
2032,14,152.67,154.48,193.10,234.00,0.771,0,172.89,234.00,-3.8177,1.2388
2032,93,247.11,217.29,312.60,310.38,0.685,0,279.86,310.38,-3.7763,4.2384
2032,87,186.99,207.45,250.90,286.81,0.708,0,218.94,286.81,-3.9895,3.2505
2032,111,724.48,109.79,755.11,172.49,0.635,0,739.80,172.49,5.4533,7.0264
2033,14,152.64,154.48,193.04,233.94,0.768,0,172.84,233.94,-3.8174,1.2359
2033,93,247.20,217.87,311.96,309.87,0.716,0,279.58,309.87,-3.7736,4.2271
2033,87,188.02,207.40,252.60,286.54,0.740,0,220.31,286.54,-3.9771,3.2562
2033,111,724.49,109.74,755.07,172.62,0.643,0,739.78,172.62,5.4409,7.0285
2034,14,152.56,154.48,192.97,233.95,0.773,0,172.77,233.95,-3.8181,1.2354
2034,93,247.29,218.09,311.79,309.66,0.708,0,279.54,309.66,-3.7719,4.2230
2034,87,188.37,207.31,253.85,286.59,0.734,0,221.11,286.59,-3.9717,3.2644
2034,111,724.60,109.71,755.06,172.69,0.628,0,739.83,172.69,5.4354,7.0305
2035,14,152.57,154.47,192.99,233.93,0.770,0,172.78,233.93,-3.8177,1.2349
2035,93,247.19,218.13,311.71,309.65,0.698,0,279.45,309.65,-3.7724,4.2222
2035,87,188.78,207.27,254.74,286.39,0.713,0,221.76,286.39,-3.9652,3.2655
2035,111,724.58,109.76,754.86,172.70,0.623,0,739.72,172.70,5.4332,7.0287
2036,14,152.55,154.49,192.98,233.96,0.767,0,172.77,233.96,-3.8182,1.2359
2036,93,246.85,217.57,312.22,310.06,0.694,0,279.53,310.06,-3.7755,4.2301
2036,87,189.15,207.25,255.65,286.56,0.697,0,222.40,286.56,-3.9621,3.2749
2036,111,724.74,109.61,754.92,172.66,0.633,0,739.83,172.66,5.4381,7.0300
2037,14,152.53,154.53,192.96,233.99,0.773,0,172.74,233.99,-3.8187,1.2366
2037,93,246.80,217.92,311.84,309.92,0.690,0,279.32,309.92,-3.7757,4.2258
2037,87,189.03,207.29,256.16,287.06,0.669,0,222.60,287.06,-3.9652,3.2882
2037,111,724.80,109.55,754.86,172.64,0.642,0,739.83,172.64,5.4400,7.0295
2038,14,152.53,154.53,192.97,234.03,0.766,0,172.75,234.03,-3.8192,1.2383
2038,93,246.79,218.12,311.99,310.42,0.697,0,279.39,310.42,-3.7797,4.2352
2038,87,189.36,207.13,255.70,285.48,0.642,0,222.53,285.48,-3.9513,3.2513
2038,111,724.87,109.51,754.79,172.57,0.659,0,739.83,172.57,5.4461,7.0285
2039,14,152.55,154.56,192.98,234.08,0.768,0,172.77,234.08,-3.8196,1.2403
2039,93,246.71,218.20,311.67,310.22,0.696,0,279.19,310.22,-3.7792,4.2300
2039,87,189.55,207.55,255.56,285.08,0.636,0,222.56,285.08,-3.9475,3.2423
2039,111,724.80,109.50,754.64,172.58,0.670,0,739.72,172.58,5.4439,7.0266
2040,14,152.53,154.54,192.99,234.14,0.762,0,172.76,234.14,-3.8204,1.2425
2040,93,246.36,217.31,312.04,310.26,0.709,0,279.20,310.26,-3.7796,4.2309
2040,87,189.30,207.79,255.97,285.92,0.657,0,222.64,285.92,-3.9546,3.2624
2040,111,724.78,109.51,754.52,172.54,0.675,0,739.65,172.54,5.4460,7.0248
2041,14,152.56,154.52,193.02,234.20,0.757,0,172.79,234.20,-3.8209,1.2454
2041,93,246.18,217.01,312.18,310.32,0.705,0,279.18,310.32,-3.7802,4.2317
2041,87,190.15,208.14,256.40,285.45,0.696,0,223.28,285.45,-3.9456,3.2571
2041,111,724.80,109.57,754.42,172.51,0.683,0,739.61,172.51,5.4480,7.0236
2042,14,152.60,154.48,193.05,234.20,0.763,0,172.83,234.20,-3.8205,1.2456
2042,93,246.06,216.93,312.17,310.33,0.708,0,279.11,310.33,-3.7808,4.2315
2042,87,189.81,208.25,256.57,286.16,0.652,0,223.19,286.16,-3.9528,3.2728
2042,111,724.83,109.61,754.33,172.44,0.690,0,739.58,172.44,5.4538,7.0218
2043,14,152.60,154.47,193.04,234.22,0.762,0,172.82,234.22,-3.8209,1.2464
2043,93,245.92,216.86,312.08,310.29,0.713,0,279.00,310.29,-3.7812,4.2299
2043,87,190.30,208.34,257.08,286.16,0.681,0,223.69,286.16,-3.9491,3.2771
2043,111,725.10,109.62,754.43,172.33,0.691,0,739.77,172.33,5.4669,7.0233
2044,14,152.59,154.40,193.01,234.19,0.767,0,172.80,234.19,-3.8207,1.2449
2044,93,245.91,216.92,312.11,310.32,0.703,0,279.01,310.32,-3.7813,4.2303
2044,87,190.95,208.20,257.11,285.17,0.685,0,224.03,285.17,-3.9375,3.2572
2044,111,725.25,109.63,754.45,172.32,0.682,0,739.85,172.32,5.4690,7.0246
2045,14,152.62,154.37,193.03,234.20,0.767,0,172.83,234.20,-3.8205,1.2456
2045,93,245.87,216.85,312.16,310.31,0.711,0,279.02,310.31,-3.7812,4.2302
2045,87,191.18,208.15,257.29,284.99,0.648,0,224.23,284.99,-3.9344,3.2549
2045,111,725.38,109.65,754.48,172.37,0.677,0,739.93,172.37,5.4656,7.0270
2046,14,152.66,154.31,193.04,234.20,0.766,0,172.85,234.20,-3.8204,1.2460
2046,93,245.74,216.77,312.09,310.30,0.714,0,278.92,310.30,-3.7818,4.2293
2046,87,191.31,208.15,257.34,284.88,0.667,0,224.33,284.88,-3.9327,3.2532
2046,111,725.47,109.65,754.48,172.38,0.676,0,739.98,172.38,5.4661,7.0279
2047,14,152.67,154.26,192.98,234.12,0.769,0,172.82,234.12,-3.8196,1.2427
2047,93,245.60,216.69,311.97,310.28,0.722,0,278.79,310.28,-3.7826,4.2279
2047,87,191.51,208.14,256.79,284.07,0.665,0,224.15,284.07,-3.9265,3.2328
2047,111,725.51,109.62,754.44,172.38,0.677,0,739.97,172.38,5.4660,7.0278
2048,14,152.76,154.19,193.01,234.04,0.771,0,172.89,234.04,-3.8181,1.2401
2048,93,245.54,216.55,311.91,310.20,0.727,0,278.72,310.20,-3.7822,4.2259
2048,87,191.65,208.25,256.78,284.16,0.668,0,224.21,284.16,-3.9269,3.2356
2048,111,725.62,109.61,754.46,172.37,0.673,0,740.04,172.37,5.4675,7.0289
2049,14,152.79,154.12,193.05,234.07,0.773,0,172.92,234.07,-3.8181,1.2416
2049,93,245.52,216.62,311.79,310.14,0.726,0,278.65,310.14,-3.7822,4.2244
2049,87,192.26,208.27,256.27,282.85,0.664,0,224.27,282.85,-3.9143,3.2054
2049,111,725.73,109.60,754.47,172.39,0.670,0,740.10,172.39,5.4665,7.0303
2050,14,152.82,154.10,193.06,234.09,0.769,0,172.94,234.09,-3.8183,1.2427
2050,93,245.61,216.70,311.90,310.23,0.711,0,278.76,310.23,-3.7823,4.2268
2050,87,192.53,208.37,256.15,282.50,0.658,0,224.34,282.50,-3.9104,3.1978
2050,111,725.78,109.58,754.45,172.43,0.663,0,740.11,172.43,5.4634,7.0313
2051,14,152.85,154.09,193.06,234.09,0.774,0,172.95,234.09,-3.8181,1.2429
2051,93,245.75,216.71,312.08,310.21,0.721,0,278.91,310.21,-3.7810,4.2277
2051,87,193.13,208.33,255.35,280.63,0.617,0,224.24,280.63,-3.8935,3.1527
2051,111,725.80,109.59,754.39,172.45,0.657,0,740.10,172.45,5.4615,7.0313
2052,14,152.82,154.10,193.00,234.09,0.772,0,172.91,234.09,-3.8185,1.2422
2052,93,245.86,216.89,312.16,310.22,0.704,0,279.01,310.22,-3.7805,4.2286
2052,87,193.02,208.25,255.69,281.06,0.645,0,224.35,281.06,-3.8967,3.1639
2052,111,726.01,109.62,754.48,172.46,0.655,0,740.24,172.46,5.4627,7.0341
2053,14,152.76,154.04,192.99,234.17,0.778,0,172.88,234.17,-3.8197,1.2450
2053,93,245.97,216.95,312.21,310.11,0.723,0,279.09,310.11,-3.7790,4.2273
2053,87,192.66,208.33,256.38,282.47,0.683,0,224.52,282.47,-3.9089,3.1989
2053,111,726.05,109.67,754.42,172.47,0.656,0,740.24,172.47,5.4620,7.0340
2054,14,152.73,154.02,192.94,234.21,0.782,0,172.84,234.21,-3.8206,1.2461
2054,93,246.04,216.94,312.31,310.09,0.734,0,279.17,310.09,-3.7782,4.2276
2054,87,192.63,208.52,256.75,283.22,0.695,0,224.69,283.22,-3.9146,3.2179
2054,111,726.28,109.70,754.52,172.51,0.647,0,740.40,172.51,5.4612,7.0376
2055,14,152.75,154.01,192.91,234.22,0.779,0,172.83,234.22,-3.8208,1.2466
2055,93,245.98,216.90,312.29,310.07,0.732,0,279.13,310.07,-3.7784,4.2271
2055,87,192.48,208.60,257.12,284.04,0.703,0,224.80,284.04,-3.9215,3.2379
2055,111,726.45,109.72,754.59,172.61,0.647,0,740.52,172.61,5.4542,7.0413
2056,14,152.78,154.02,192.90,234.24,0.780,0,172.84,234.24,-3.8209,1.2474
2056,93,246.08,216.82,312.43,309.97,0.738,0,279.26,309.97,-3.7766,4.2263
2056,87,192.46,208.64,257.15,284.22,0.704,0,224.80,284.22,-3.9231,3.2423
2056,111,726.50,109.65,754.57,172.62,0.648,0,740.54,172.62,5.4535,7.0419
2057,14,153.45,154.01,193.29,234.36,0.732,0,173.37,234.36,-3.8175,1.2575
2057,93,246.14,216.99,312.36,309.86,0.714,0,279.25,309.86,-3.7757,4.2243
2057,87,191.70,208.53,258.22,286.52,0.730,0,224.96,286.52,-3.9431,3.2963
2057,111,726.74,109.59,754.80,172.98,0.639,0,740.77,172.98,5.4251,7.0520
2058,14,153.63,153.93,193.25,234.41,0.746,0,173.44,234.41,-3.8175,1.2601
2058,93,246.16,217.05,312.34,309.79,0.720,0,279.25,309.79,-3.7750,4.2230
2058,87,191.48,208.47,258.54,287.33,0.729,0,225.01,287.33,-3.9502,3.3153
2058,111,726.80,109.59,754.77,173.11,0.639,0,740.78,173.11,5.4139,7.0543
2059,14,153.92,153.82,193.32,234.38,0.757,0,173.62,234.38,-3.8155,1.2609
2059,93,246.17,217.08,312.42,309.83,0.717,0,279.30,309.83,-3.7750,4.2240
2059,87,191.40,208.45,258.60,287.70,0.732,0,225.00,287.70,-3.9536,3.3235
2059,111,726.86,109.58,754.74,173.19,0.637,0,740.80,173.19,5.4071,7.0559
2060,14,154.25,153.76,193.39,234.37,0.759,0,173.82,234.37,-3.8136,1.2628
2060,93,246.12,217.11,312.43,309.88,0.722,0,279.28,309.88,-3.7757,4.2249
2060,87,191.53,208.46,258.58,287.75,0.731,0,225.05,287.75,-3.9536,3.3250
2060,111,726.89,109.58,754.67,173.21,0.635,0,740.78,173.21,5.4051,7.0559
2061,14,154.45,153.67,193.36,234.38,0.759,0,173.91,234.38,-3.8130,1.2641
2061,93,246.17,217.03,312.61,309.88,0.734,0,279.39,309.88,-3.7749,4.2258
2061,87,191.64,208.47,258.48,287.69,0.730,0,225.06,287.69,-3.9531,3.3239
2061,111,726.96,109.58,754.64,173.22,0.632,0,740.80,173.22,5.4047,7.0563
2062,14,154.62,153.59,193.31,234.37,0.758,0,173.96,234.37,-3.8123,1.2643
2062,93,246.32,217.00,312.90,309.89,0.731,0,279.61,309.89,-3.7735,4.2278
2062,87,191.79,208.48,258.29,287.42,0.736,0,225.04,287.42,-3.9508,3.3177
2062,111,727.12,109.58,754.68,173.24,0.632,0,740.90,173.24,5.4045,7.0584
2063,14,154.72,153.54,193.21,234.37,0.753,0,173.96,234.37,-3.8123,1.2643
2063,93,246.25,216.99,312.92,309.91,0.728,0,279.58,309.91,-3.7739,4.2279
2063,87,191.84,208.48,258.22,287.40,0.733,0,225.03,287.40,-3.9507,3.3171
2063,111,727.15,109.56,754.62,173.21,0.620,0,740.89,173.21,5.4064,7.0578
2064,14,154.81,153.44,193.12,234.37,0.755,0,173.96,234.37,-3.8123,1.2642
2064,93,246.06,216.82,312.84,309.87,0.731,0,279.45,309.87,-3.7743,4.2260
2064,87,191.89,208.47,258.17,287.39,0.732,0,225.03,287.39,-3.9506,3.3169
2064,111,727.17,109.56,754.57,173.24,0.617,0,740.87,173.24,5.4040,7.0579
2065,14,155.00,153.38,193.12,234.34,0.760,0,174.06,234.34,-3.8111,1.2642
2065,93,245.93,216.65,312.81,309.83,0.726,0,279.37,309.83,-3.7745,4.2246
2065,87,192.01,208.47,258.12,287.27,0.734,0,225.07,287.27,-3.9492,3.3143
2065,111,727.26,109.54,754.59,173.28,0.609,0,740.92,173.28,5.4009,7.0596
2066,14,155.06,153.34,193.00,234.29,0.759,0,174.03,234.29,-3.8108,1.2619
2066,93,245.78,216.25,312.86,309.72,0.724,0,279.32,309.72,-3.7739,4.2224
2066,87,192.03,208.47,258.12,287.30,0.738,0,225.08,287.30,-3.9494,3.3152
2066,111,727.21,109.53,754.50,173.31,0.611,0,740.86,173.31,5.3971,7.0589
2067,14,155.15,153.24,192.96,234.24,0.770,0,174.05,234.24,-3.8099,1.2601
2067,93,245.65,216.12,312.69,309.60,0.719,0,279.17,309.60,-3.7738,4.2190
2067,87,192.04,208.47,258.16,287.41,0.739,0,225.10,287.41,-3.9503,3.3179
2067,111,727.21,109.55,754.45,173.32,0.616,0,740.83,173.32,5.3961,7.0585
2068,14,155.24,153.06,193.00,234.23,0.773,0,174.12,234.23,-3.8091,1.2605
2068,93,245.89,217.73,312.10,310.18,0.719,0,278.99,310.18,-3.7803,4.2278
2068,87,192.12,208.46,258.15,287.34,0.737,0,225.13,287.34,-3.9494,3.3167
2068,111,727.19,109.59,754.40,173.34,0.619,0,740.79,173.34,5.3940,7.0582
2069,14,155.21,152.87,192.97,234.28,0.771,0,174.09,234.28,-3.8100,1.2621
2069,93,245.99,218.38,311.90,310.54,0.723,0,278.95,310.54,-3.7838,4.2338
2069,87,192.14,208.46,258.13,287.34,0.739,0,225.14,287.34,-3.9493,3.3165
2069,111,727.19,109.64,754.36,173.35,0.619,0,740.78,173.35,5.3921,7.0582
2070,14,155.03,152.81,192.79,234.28,0.775,0,173.91,234.28,-3.8116,1.2601
2070,93,246.05,218.63,311.83,310.71,0.722,0,278.94,310.71,-3.7853,4.2368
2070,87,192.15,208.46,258.10,287.33,0.737,0,225.12,287.33,-3.9493,3.3162
2070,111,727.15,109.67,754.30,173.36,0.616,0,740.73,173.36,5.3912,7.0573
2071,14,154.97,152.73,192.74,234.32,0.765,0,173.86,234.32,-3.8126,1.2610
2071,93,246.05,218.63,311.87,310.88,0.722,0,278.96,310.88,-3.7868,4.2398
2071,87,192.14,208.45,258.09,287.37,0.735,0,225.11,287.37,-3.9497,3.3170
2071,111,727.17,109.68,754.30,173.35,0.615,0,740.73,173.35,5.3918,7.0573
2072,14,155.00,152.76,192.73,234.34,0.759,0,173.87,234.34,-3.8127,1.2619
2072,93,246.11,218.61,311.94,310.97,0.723,0,279.02,310.97,-3.7871,4.2420
2072,87,192.16,208.46,258.05,287.34,0.735,0,225.11,287.34,-3.9496,3.3164
2072,111,727.21,109.69,754.32,173.34,0.616,0,740.77,173.34,5.3935,7.0577
2073,14,154.95,152.72,192.68,234.43,0.757,0,173.82,234.43,-3.8143,1.2648
2073,93,246.19,218.62,312.03,311.04,0.713,0,279.11,311.04,-3.7872,4.2439
2073,87,192.55,208.44,257.98,286.66,0.720,0,225.27,286.66,-3.9421,3.3022
2073,111,727.36,109.73,754.41,173.35,0.607,0,740.89,173.35,5.3941,7.0601
2074,14,154.84,152.69,192.54,234.44,0.758,0,173.69,234.44,-3.8156,1.2641
2074,93,246.33,218.59,312.17,311.02,0.716,0,279.25,311.02,-3.7861,4.2447
2074,87,192.63,208.43,258.02,286.51,0.720,0,225.33,286.51,-3.9404,3.2994
2074,111,727.50,109.72,754.51,173.36,0.597,0,741.01,173.36,5.3953,7.0623
2075,14,154.71,152.67,192.37,234.48,0.752,0,173.54,234.48,-3.8174,1.2637
2075,93,246.59,218.62,312.43,310.95,0.713,0,279.51,310.95,-3.7836,4.2455
2075,87,192.63,208.42,258.10,286.52,0.721,0,225.37,286.52,-3.9402,3.3000
2075,111,727.62,109.72,754.56,173.36,0.594,0,741.09,173.36,5.3967,7.0639
2076,14,154.61,152.64,192.26,234.53,0.755,0,173.44,234.53,-3.8190,1.2648
2076,93,246.79,218.68,312.59,310.80,0.713,0,279.69,310.80,-3.7811,4.2445
2076,87,192.56,208.41,258.13,286.56,0.718,0,225.34,286.56,-3.9407,3.3007
2076,111,727.68,109.72,754.55,173.34,0.597,0,741.12,173.34,5.3990,7.0640
2077,14,154.22,152.61,191.87,234.54,0.756,0,173.05,234.54,-3.8226,1.2609
2077,93,246.87,218.76,312.61,310.64,0.716,0,279.74,310.64,-3.7794,4.2421
2077,87,192.51,208.41,258.03,286.46,0.728,0,225.27,286.46,-3.9404,3.2978
2077,111,727.48,109.72,754.36,173.33,0.604,0,740.92,173.33,5.3967,7.0602
2078,14,153.82,152.64,191.44,234.58,0.748,0,172.63,234.58,-3.8268,1.2578
2078,93,247.23,218.89,313.06,310.56,0.710,0,280.14,310.56,-3.7760,4.2439
